,directory,seed,file_old,file_new,sampler,method,algorithm,sampling_time,num_samples,num_valid_old_expected,num_valid_old,num_needed_old,num_retained,num_retained_expected,num_more_old,num_needed_new,num_candidates_new
29,data/histories_unified/BusyBox,16873,2007-08-21_10-58-18.dimacs,2007-08-25_18-25-24.dimacs,spur,rejection,uniform,0.4676606301218271,1000,1000.0,1000,474,474,485.7142847828739,0,526,1074
30,data/histories_unified/BusyBox,16873,2007-08-25_18-25-24.dimacs,2007-09-02_22-12-07.dimacs,spur,rejection,uniform,0.35478587076067924,1000,971.3491925681542,982,979,979,971.3491925681542,0,21,770
31,data/histories_unified/BusyBox,16873,2007-09-02_22-12-07.dimacs,2007-09-08_16-51-19.dimacs,spur,rejection,uniform,0.4444058146327734,1000,1000.0,1000,574,574,545.4545454545454,0,426,984
32,data/histories_unified/BusyBox,16873,2007-09-08_16-51-19.dimacs,2007-09-15_13-28-30.dimacs,spur,rejection,uniform,0.4298876263201237,1000,1000.0,1000,528,528,513.7050158495613,0,472,1019
33,data/histories_unified/BusyBox,16873,2007-09-15_13-28-30.dimacs,2007-09-21_13-43-28.dimacs,spur,rejection,uniform,0.10434408113360405,1000,1000.0,1000,1000,1000,1000.0,0,0,0
34,data/histories_unified/BusyBox,16873,2007-09-21_13-43-28.dimacs,2007-09-21_22-35-18.dimacs,spur,rejection,uniform,0.44684732146561146,1000,1000.0,1000,499,499,500.26028110359186,0,501,1053
35,data/histories_unified/BusyBox,16873,2007-09-21_22-35-18.dimacs,2007-09-29_22-26-01.dimacs,spur,rejection,uniform,0.10903356410562992,1000,1000.0,1000,1000,1000,1000.0,0,0,0
36,data/histories_unified/BusyBox,16873,2007-09-29_22-26-01.dimacs,2007-10-07_17-06-01.dimacs,spur,rejection,uniform,0.256305867806077,1000,625.0,645,1000,645,625.0,355,0,0
37,data/histories_unified/BusyBox,16873,2007-10-07_17-06-01.dimacs,2007-10-07_17-06-26.dimacs,spur,rejection,uniform,0.4720596205443144,1000,1000.0,1000,696,696,714.2857142857143,0,304,1117
38,data/histories_unified/BusyBox,16873,2007-10-07_17-06-26.dimacs,2007-10-07_20-46-34.dimacs,spur,rejection,uniform,0.34538507275283337,1000,510.2040962691243,513,1000,513,510.2040962691243,487,0,0
39,data/histories_unified/BusyBox,16873,2007-10-07_20-46-34.dimacs,2007-10-13_03-36-03.dimacs,spur,rejection,uniform,0.1075367908924818,1000,1000.0,1000,1000,1000,1000.0,0,0,0
40,data/histories_unified/BusyBox,16873,2007-10-13_03-36-03.dimacs,2007-10-14_04-48-44.dimacs,spur,rejection,uniform,0.4990906063467264,1000,1000.0,1000,488,488,500.0361741599957,0,512,1075
41,data/histories_unified/BusyBox,16873,2007-10-14_04-48-44.dimacs,2007-10-18_12-54-39.dimacs,spur,rejection,uniform,0.4855420757085085,1000,1000.0,1000,496,496,500.1301744337412,0,504,1059
42,data/histories_unified/BusyBox,16873,2007-10-18_12-54-39.dimacs,2007-10-20_00-17-34.dimacs,spur,rejection,uniform,0.11277107521891594,1000,1000.0,1000,1000,1000,1000.0,0,0,0
43,data/histories_unified/BusyBox,16873,2007-10-20_00-17-34.dimacs,2007-10-29_19-33-26.dimacs,spur,rejection,uniform,0.477049570530653,1000,1000.0,1000,510,510,503.6969758132338,0,490,1037
44,data/histories_unified/BusyBox,16873,2007-10-29_19-33-26.dimacs,2007-11-14_10-18-33.dimacs,spur,rejection,uniform,0.49031222239136696,1000,1000.0,1000,584,584,566.5401685212581,0,416,1008
45,data/histories_unified/BusyBox,16873,2007-11-14_10-18-33.dimacs,2007-11-15_07-02-55.dimacs,spur,rejection,uniform,0.4848059229552746,1000,1000.0,1000,662,662,666.5738408388951,0,338,1064
46,data/histories_unified/BusyBox,16873,2007-11-15_07-02-55.dimacs,2007-11-18_05-36-50.dimacs,spur,rejection,uniform,0.517587423324585,1000,1000.0,1000,316,316,333.3333333333333,0,684,1077
47,data/histories_unified/BusyBox,16873,2007-11-18_05-36-50.dimacs,2007-11-22_00-58-49.dimacs,spur,rejection,uniform,0.5031126234680414,1000,1000.0,1000,671,671,657.1428571428571,0,329,1022
48,data/histories_unified/BusyBox,16873,2007-11-22_00-58-49.dimacs,2007-11-22_01-10-41.dimacs,spur,rejection,uniform,0.5008385237306356,1000,1000.0,1000,506,506,500.0180877353734,0,494,1037
49,data/histories_unified/BusyBox,16873,2007-11-22_01-10-41.dimacs,2007-11-23_21-20-21.dimacs,spur,rejection,uniform,0.23256179131567478,1000,804.5752340025331,789,1000,789,804.5752340025331,211,0,0
50,data/histories_unified/BusyBox,16873,2007-11-23_21-20-21.dimacs,2007-11-23_23-28-55.dimacs,spur,rejection,uniform,0.1920219399034977,1000,867.4876022074018,855,1000,855,867.4876022074018,145,0,0
51,data/histories_unified/BusyBox,16873,2007-11-23_23-28-55.dimacs,2007-11-23_23-39-01.dimacs,spur,rejection,uniform,0.5250153969973326,1000,1000.0,1000,582,582,600.0,0,418,1097
52,data/histories_unified/BusyBox,16873,2007-11-23_23-39-01.dimacs,2007-11-25_03-15-24.dimacs,spur,rejection,uniform,0.4856805521994829,1000,9.523809523809526,11,11,11,9.523809523809526,0,989,1048
53,data/histories_unified/BusyBox,16873,2007-11-25_03-15-24.dimacs,2007-12-02_03-27-42.dimacs,spur,rejection,uniform,0.4598484095185995,1000,0.0,0,0,0,0.0,0,1000,1050
54,data/histories_unified/BusyBox,16873,2007-12-02_03-27-42.dimacs,2007-12-22_17-00-11.dimacs,spur,rejection,uniform,0.5550121925771236,1000,1000.0,1000,467,467,500.20336777027575,0,533,1120
55,data/histories_unified/BusyBox,16873,2007-12-22_17-00-11.dimacs,2007-12-24_14-09-19.dimacs,spur,rejection,uniform,0.5286611430346966,1000,1000.0,1000,650,650,666.666666672379,0,350,1103
56,data/histories_unified/BusyBox,16873,2007-12-24_14-09-19.dimacs,2007-12-25_01-08-58.dimacs,spur,rejection,uniform,0.4839495774358511,1000,1000.0,1000,694,694,668.393782387218,0,306,973
57,data/histories_unified/BusyBox,16873,2007-12-25_01-08-58.dimacs,2008-01-05_03-26-41.dimacs,spur,rejection,uniform,0.525007450953126,1000,1000.0,1000,311,311,300.0,0,689,1034
58,data/histories_unified/BusyBox,16873,2008-01-05_03-26-41.dimacs,2008-01-06_06-27-17.dimacs,spur,rejection,uniform,0.11301572620868683,1000,1000.0,1000,1000,1000,1000.0,0,0,0
59,data/histories_unified/BusyBox,16873,2008-01-06_06-27-17.dimacs,2008-01-08_20-32-12.dimacs,spur,rejection,uniform,0.1115025170147419,1000,1000.0,1000,1000,1000,1000.0,0,0,0
60,data/histories_unified/BusyBox,16873,2008-01-08_20-32-12.dimacs,2008-01-13_15-23-27.dimacs,spur,rejection,uniform,0.13062985241413116,1000,1000.0,1000,1000,1000,1000.0,0,0,0
