,directory,seed,file_old,file_new,sampler,method,algorithm,sampling_time,num_samples,num_valid_old_expected,num_valid_old,num_needed_old,num_retained,num_retained_expected,num_more_old,num_needed_new,num_candidates_new,spur_fallback
99,data/histories_unified/soletta,16873,2016-03-07_18-19-52.dimacs,2016-03-08_14-08-57.dimacs,spur,rejection,expectation_uniform,0.42099771834909916,1000.0,218.83289124668437,197.0,218.0,197.0,218.83289124668437,21.0,782.0,1051.0,
100,data/histories_unified/soletta,16873,2016-03-08_14-08-57.dimacs,2016-03-12_12-42-43.dimacs,spur,rejection,expectation_uniform,0.046866659075021744,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,
101,data/histories_unified/soletta,16873,2016-03-12_12-42-43.dimacs,2016-03-16_09-14-47.dimacs,spur,rejection,expectation_uniform,0.41094259172677994,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1050.0,
102,data/histories_unified/soletta,16873,2016-03-16_09-14-47.dimacs,2016-03-24_11-34-06.dimacs,spur,rejection,expectation_uniform,0.4507332481443882,1000.0,1000.0,1000.0,500.0,500.0,500.0,0.0,500.0,1050.0,
103,data/histories_unified/soletta,16873,2016-03-24_11-34-06.dimacs,2016-03-28_15-54-39.dimacs,spur,rejection,expectation_uniform,0.39659050665795803,1000.0,753.8461538461538,857.0,753.0,753.0,753.8461538461538,0.0,247.0,1054.0,
104,data/histories_unified/soletta,16873,2016-03-28_15-54-39.dimacs,2016-03-30_14-31-18.dimacs,spur,rejection,expectation_uniform,0.36870088428258896,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1050.0,
105,data/histories_unified/soletta,16873,2016-03-30_14-31-18.dimacs,2016-03-31_18-28-39.dimacs,spur,rejection,expectation_uniform,0.04862593300640583,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,
106,data/histories_unified/soletta,16873,2016-03-31_18-28-39.dimacs,2016-04-01_16-25-58.dimacs,spur,rejection,expectation_uniform,27.89782709814608,1000.0,1000.0,1000.0,999.0,999.0,999.998678228368,0.0,1.0,170000.0,
107,data/histories_unified/soletta,16873,2016-04-01_16-25-58.dimacs,2016-04-04_17-06-14.dimacs,spur,rejection,expectation_uniform,39.53181489743292,1000.0,1000.0,1000.0,999.0,999.0,999.9931114492645,0.0,1.0,240000.0,
108,data/histories_unified/soletta,16873,2016-04-04_17-06-14.dimacs,2016-04-07_13-31-03.dimacs,spur,rejection,expectation_uniform,0.8842427656054497,1000.0,236.770732238667,227.0,753.0,227.0,236.770732238667,526.0,247.0,1054.0,
109,data/histories_unified/soletta,16873,2016-04-07_13-31-03.dimacs,2016-04-08_16-08-18.dimacs,spur,rejection,expectation_uniform,0.6516873240470886,1000.0,1000.0,1000.0,280.0,280.0,280.0,0.0,720.0,1050.0,
110,data/histories_unified/soletta,16873,2016-04-08_16-08-18.dimacs,2016-04-13_17-22-19.dimacs,spur,rejection,expectation_uniform,0.6665933914482594,1000.0,1000.0,1000.0,334.0,334.0,333.36828526373154,0.0,666.0,1049.0,
111,data/histories_unified/soletta,16873,2016-04-13_17-22-19.dimacs,2016-04-19_18-34-18.dimacs,spur,rejection,expectation_uniform,0.05848591774702072,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,
112,data/histories_unified/soletta,16873,2016-04-19_18-34-18.dimacs,2016-04-25_12-06-04.dimacs,spur,rejection,expectation_uniform,0.6843174044042826,1000.0,1000.0,1000.0,500.0,500.0,500.0,0.0,500.0,1050.0,
113,data/histories_unified/soletta,16873,2016-04-25_12-06-04.dimacs,2016-04-26_15-48-10.dimacs,spur,rejection,expectation_uniform,0.7806762158870697,1000.0,1000.0,1000.0,522.0,522.0,521.5266464975564,0.0,478.0,1071.0,
114,data/histories_unified/soletta,16873,2016-04-26_15-48-10.dimacs,2016-04-26_18-40-41.dimacs,spur,rejection,expectation_uniform,0.7310202345252037,1000.0,1000.0,1000.0,500.0,500.0,500.0,0.0,500.0,1050.0,
115,data/histories_unified/soletta,16873,2016-04-26_18-40-41.dimacs,2016-04-26_19-24-05.dimacs,spur,rejection,expectation_uniform,0.7059763465076685,1000.0,988.5496183206108,987.0,504.0,504.0,504.9947114819603,0.0,496.0,1052.0,
116,data/histories_unified/soletta,16873,2016-04-26_19-24-05.dimacs,2016-05-03_17-52-25.dimacs,spur,rejection,expectation_uniform,0.6079305205494165,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1050.0,
117,data/histories_unified/soletta,16873,2016-05-03_17-52-25.dimacs,2016-05-03_18-52-10.dimacs,spur,rejection,expectation_uniform,0.7003714125603437,1000.0,1000.0,1000.0,250.0,250.0,250.83056478405314,0.0,750.0,1051.0,
118,data/histories_unified/soletta,16873,2016-05-03_18-52-10.dimacs,2016-05-03_18-52-16.dimacs,spur,rejection,expectation_uniform,0.6780602317303419,1000.0,600.0,612.0,500.0,500.0,500.0,0.0,500.0,1050.0,
119,data/histories_unified/soletta,16873,2016-05-03_18-52-16.dimacs,2016-05-04_14-10-08.dimacs,spur,rejection,expectation_uniform,0.6761674340814352,1000.0,1000.0,1000.0,503.0,503.0,502.50989192700644,0.0,497.0,1054.0,
